"","orderkey","seasonkey","seasonid","season","window","year","date","julian_date","trap_type","ear_tag_id","sex","radio_collar","weight","w_collar","status","age","vulva","breeding_status","date_death","notes"
"21811",21811,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6202","F","151.132",NA,174.6,NA,"Adult",0,NA,NA,"En2"
"21812",21812,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","4491","F","150.510",NA,212.8,NA,"Adult",0,NA,NA,"En2"
"21813",21813,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6116","M","151.651",NA,229.1,NA,"Adult",NA,NA,"2019-06-28","En2"
"21814",21814,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6052","M","150.831",NA,192.3,NA,"Adult",NA,NA,"2018-06-14","no dio fecas"
"21815",21815,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","4780","M",NA,225.4,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL, se pone collar 150.410"
"21816",21816,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6406","M",NA,239.3,NA,"new","Adult",NA,NA,"2018-06-06","C, En1, Ec, SL"
"21817",21817,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6407","M",NA,179.7,NA,"new","Adult",NA,NA,"2018-06-18","no dio fecas"
"21818",21818,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6404","F",NA,182.5,NA,NA,"Adult",0,NA,NA,"no dio fecas, se pone collar 151.311"
"21819",21819,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6094","F",NA,162,NA,NA,"Adult",0,NA,NA,"no dio fecas, se pone collar 150.110"
"21820",21820,NA,"fall_NA_2018","fall",NA,2018,"2018-05-17",139,"T","6408","F",NA,137.7,NA,"new","Adult",0,NA,NA,"no dio fecas"
"21821",21821,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6276","M","151.151",NA,192.9,NA,"Adult",NA,NA,NA,"En3"
"21822",21822,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6326","F","150.530",NA,165.9,NA,"Adult",0,NA,NA,"En2, se cambia collar malo a 151.711"
"21823",21823,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","4784","F","151.410",NA,239.2,NA,"Adult",0,NA,NA,"En2"
"21824",21824,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6406","M",NA,231,NA,NA,"Adult",NA,NA,"2018-06-06","se pone collar 151.970"
"21825",21825,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6400","M",NA,157.4,NA,NA,"Adult",NA,NA,NA,"En2"
"21826",21826,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","4549","M","151.247",NA,206.1,NA,"Adult",NA,NA,NA,"En2"
"21827",21827,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6210","M",NA,142.9,NA,NA,"Adult",NA,NA,NA,"En2"
"21828",21828,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","4775","F",NA,220.1,NA,NA,"Adult",0,NA,NA,"C, En1, Ec, SL, se pone collar 151.070"
"21829",21829,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","4783","M",NA,195.7,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL, se pone collar 151.011"
"21830",21830,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6127","M","150.671",NA,231.8,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21831",21831,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","4790","F","150.560",229.5,NA,NA,"Adult",0,NA,NA,"C, En1, Ec, SL, se pone collar 150.560, no se recupera collar"
"21832",21832,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","4563","F",NA,221.1,NA,NA,"Adult",0,NA,NA,"C, En1, Ec, SL, se pone collar 151.030"
"21833",21833,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6407","M",NA,179.6,NA,NA,"Adult",NA,NA,"2018-06-18","C, En1, Ec, SL, se pone collar 150.779"
"21834",21834,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6152","M","151.730",NA,217.6,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21835",21835,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6347","M",NA,150.4,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21836",21836,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6405","F",NA,140.2,NA,NA,"Adult",0,NA,NA,"En2"
"21837",21837,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6409","F",NA,154.7,NA,"new","Adult",0,NA,NA,"C, En1, Ec, SL"
"21838",21838,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6410","F",NA,144.5,NA,"new","Adult",0,NA,NA,"C, En1, Ec, SL, se marca rucia!"
"21839",21839,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6411","M",NA,189.5,NA,"new","Adult",NA,NA,NA,"C, En1, Ec, SL"
"21840",21840,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6155","M",NA,198.6,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL, se pone collar 150.580"
"21841",21841,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6094","F","150.110",NA,163.9,NA,"Adult",0,NA,NA,"no dio fecas"
"21842",21842,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6097","F","150.650",NA,164.8,NA,"Adult",0,NA,NA,"no dio fecas"
"21843",21843,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6232","F",NA,164.7,NA,NA,"Adult",0,NA,NA,"no dio fecas, se pone collar 150.440"
"21844",21844,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6167","F",NA,211.9,NA,NA,"Adult",0,NA,NA,"no dio fecas, se pone collar 151.791"
"21845",21845,NA,"fall_NA_2018","fall",NA,2018,"2018-05-18",140,"T","6035","M","151.229",NA,199.1,NA,"Adult",NA,NA,NA,"no dio endoparásitos"
"21846",21846,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","6215","F","150.851**",NA,163.8,NA,"Adult",0,NA,NA,NA
"21847",21847,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","4784","F","151.410",NA,236.7,NA,"Adult",0,NA,NA,NA
"21848",21848,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","6341","F","N150.811**",NA,167.3,NA,"Adult",0,NA,NA,NA
"21849",21849,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","6400","M",NA,160.2,NA,NA,"Adult",NA,NA,NA,"se pone collar 150.890"
"21850",21850,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","6002","F","150.711",NA,268.3,NA,"Adult",0,NA,NA,"En2"
"21851",21851,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","4789","M","151.170",NA,218.1,NA,"Adult",NA,NA,NA,"En2"
"21852",21852,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","6167","F","151.791",NA,213.2,NA,"Adult",0,NA,NA,"C, En1, Ec, SL, no se recupera collar"
"21853",21853,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","6366","F",NA,149.1,NA,NA,"Adult",0,NA,NA,"C, En1, Ec, SL"
"21854",21854,NA,"fall_NA_2018","fall",NA,2018,"2018-05-19",141,"T","4511","F","151.670",NA,189.9,NA,"Adult",0,NA,NA,"no dio fecas"
"21855",21855,NA,"fall_NA_2018","fall",NA,2018,"2018-05-21",143,"T","6123","F","N150.850**",NA,191.2,NA,"Adult",0,NA,NA,"En2"
"21856",21856,NA,"fall_NA_2018","fall",NA,2018,"2018-05-21",143,"T","6073","M","151.811",NA,186.3,NA,"Adult",NA,NA,"2018-06-08","En2"
"21857",21857,NA,"fall_NA_2018","fall",NA,2018,"2018-05-21",143,"T","6233","M",NA,160.6,NA,NA,"Adult",NA,NA,NA,"no dio fecas, se pone collar 150.380"
"21858",21858,NA,"fall_NA_2018","fall",NA,2018,"2018-05-21",143,"T","6232","F","150.440",NA,165.8,NA,"Adult",0,NA,NA,"no dio fecas"
"21859",21859,NA,"fall_NA_2018","fall",NA,2018,"2018-05-21",143,"T","6097","F","150.650",NA,165.2,NA,"Adult",0,NA,NA,"no dio fecas"
"21860",21860,NA,"fall_NA_2018","fall",NA,2018,"2018-05-21",143,"T","6056","F","150.250",NA,162.3,NA,"Adult",0,NA,"2018-07-02","no dio fecas"
"21861",21861,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6276","M","151.151",NA,190.2,NA,"Adult",NA,NA,NA,NA
"21862",21862,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6411","M",NA,185.5,NA,NA,"Adult",NA,NA,NA,"En2, se pone collar 150.931"
"21863",21863,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6035","M","151.229",NA,204,NA,"Adult",NA,NA,NA,"En3"
"21864",21864,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","4784","F","151.410",NA,227.3,NA,"Adult",0,NA,NA,"En3, no se recupera collar"
"21865",21865,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","4780","M","150.410",NA,210.3,NA,"Adult",NA,NA,NA,"En2, no se recupera collar"
"21866",21866,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6116","M","151.651",NA,225.4,NA,"Adult",NA,NA,"2019-06-28","En3"
"21867",21867,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6407","M","150.779",NA,187.1,NA,"Adult",NA,NA,"2018-06-18","En2"
"21868",21868,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6353","F",NA,186.3,NA,NA,"Adult",0,NA,NA,"no dio fecas, se pone collar 151.111"
"21869",21869,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","4649","M",NA,224.1,NA,NA,"Adult",NA,NA,NA,"no dio fecas, se pone collar 150.740"
"21870",21870,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6233","M","150.380",NA,165.1,NA,"Adult",NA,NA,NA,"no dio fecas"
"21871",21871,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6029","M",NA,208.5,NA,NA,"Adult",NA,NA,NA,"se pone collar 151.690, no se recupera collar"
"21872",21872,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6176","F",NA,146.3,NA,NA,"Adult",0,NA,NA,"no dio endoparásitos"
"21873",21873,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","4623","M",NA,147.2,NA,NA,"Adult",NA,NA,NA,"no dio fecas"
"21874",21874,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6412","F",NA,160,NA,"new","Adult",0,NA,NA,"no dio fecas"
"21875",21875,NA,"fall_NA_2018","fall",NA,2018,"2018-05-22",144,"T","6413","M",NA,157.3,NA,"new","Adult",NA,NA,NA,"no dio fecas"
"21876",21876,NA,"fall_NA_2018","fall",NA,2018,"2018-05-23",145,"T","6258","M","151.391",NA,234.6,NA,"Adult",NA,NA,NA,NA
"21877",21877,NA,"fall_NA_2018","fall",NA,2018,"2018-05-23",145,"T","4783","M","151.011",NA,204.5,NA,"Adult",NA,NA,NA,"En2, no se recupera collar"
"21878",21878,NA,"fall_NA_2018","fall",NA,2018,"2018-05-23",145,"T","6406","M","151.970",NA,224.3,NA,"Adult",NA,NA,"2018-06-06","En2"
"21879",21879,NA,"fall_NA_2018","fall",NA,2018,"2018-05-23",145,"T","4313","F","151.571",NA,187.8,NA,"Adult",0,NA,NA,"no dio fecas"
"21880",21880,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6258","M","151.391",NA,228.6,NA,"Adult",NA,NA,NA,NA
"21881",21881,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6406","M","151.970",NA,224.2,NA,"Adult",NA,NA,"2018-06-06","06/06 se encuentra collar botado, depredado"
"21882",21882,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6276","M","151.151",NA,191.3,NA,"Adult",NA,NA,NA,"no se recupera collar"
"21883",21883,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6409","F",NA,157.8,NA,NA,"Adult",0,NA,NA,"En2, se pone collar 151.470"
"21884",21884,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6123","F","N150.850**",NA,194.4,NA,"Adult",0,NA,NA,"En3"
"21885",21885,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6155","M","150.580",NA,193.8,NA,"Adult",NA,NA,NA,"En2"
"21886",21886,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6414","M",NA,159.1,NA,"new","Adult",NA,NA,NA,"no dio fecas"
"21887",21887,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6097","F","150.650",NA,164.8,NA,"Adult",0,NA,NA,"no dio fecas, no se recupera collar"
"21888",21888,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","6052","M","150.831",NA,192.9,NA,"Adult",NA,NA,"2018-06-14","no dio fecas, se cambia collar débil 151.751, 14/06 se encuentra collar botado, depredado"
"21889",21889,NA,"fall_NA_2018","fall",NA,2018,"2018-05-24",146,"T","4743","F","151.050",NA,201.2,NA,"Adult",0,NA,NA,"no dio fecas"
"21890",21890,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","6404","F","151.311",NA,194.3,NA,"Adult",0,NA,NA,"C, En1, Ec, SL"
"21891",21891,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","4798","F","150.991",NA,200.4,NA,"Adult",0,NA,NA,"no dio fecas, se cambia collar débil 150.690"
"21892",21892,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","6258","M","151.391",NA,224.5,NA,"Adult",NA,NA,NA,NA
"21893",21893,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","6411","M","150.931",NA,191.2,NA,"Adult",NA,NA,NA,"En3"
"21894",21894,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","6149","M",NA,199.4,NA,NA,"Adult",NA,NA,NA,"no dio fecas"
"21895",21895,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","6106","F",NA,206,NA,NA,"Adult",0,NA,NA,"no dio fecas"
"21896",21896,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","4486","F",NA,228.5,NA,NA,"Adult",0,NA,NA,"no dio fecas"
"21897",21897,NA,"fall_NA_2018","fall",NA,2018,"2018-05-25",147,"T","6414","M",NA,157.7,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21898",21898,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6173","M","150.050",NA,181.5,NA,"Adult",NA,NA,NA,"En2"
"21899",21899,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6073","M","151.811",NA,188.6,NA,"Adult",NA,NA,"2018-06-08","En3, 08/06 se encuentra collar botado, depredado"
"21900",21900,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6176","F",NA,157.4,NA,NA,"Adult",0,NA,NA,"En2"
"21901",21901,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","4765","M","151.551",NA,261.8,NA,"Adult",NA,NA,NA,"En2"
"21902",21902,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","4408","F","151.490",NA,212.7,NA,"Adult",0,NA,NA,"En2"
"21903",21903,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6268","M","150.151",NA,208.6,NA,"Adult",NA,NA,NA,"En2"
"21904",21904,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6056","F","150.250",NA,169.8,NA,"Adult",0,NA,"2018-07-02",NA
"21905",21905,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","4511","F","151.670",NA,195.6,NA,"Adult",0,NA,NA,NA
"21906",21906,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6094","F","150.110",NA,162.3,NA,"Adult",0,NA,NA,NA
"21907",21907,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6414","M",NA,161.4,NA,NA,"Adult",NA,NA,NA,NA
"21908",21908,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6106","F",NA,201.9,NA,NA,"Adult",0,NA,NA,NA
"21909",21909,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6120","F",NA,138,NA,NA,"Adult",0,NA,NA,NA
"21910",21910,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6142","F",NA,165,NA,NA,"Adult",0,NA,NA,NA
"21911",21911,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6258","M","151.391",NA,227,NA,"Adult",NA,NA,NA,NA
"21912",21912,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6401","M",NA,176.6,NA,NA,"Adult",NA,NA,NA,NA
"21913",21913,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6020","F",NA,183.5,NA,NA,"Adult",0,NA,NA,NA
"21914",21914,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6099","M",NA,181,NA,NA,"Adult",NA,NA,NA,NA
"21915",21915,NA,"fall_NA_2018","fall",NA,2018,"2018-05-26",148,"T","6210","M",NA,152.6,NA,NA,"Adult",NA,NA,NA,"En3"
"21916",21916,19,"fall_jun_2018","fall","jun",2018,"2018-06-09",162,"T","4408","F","151.490",NA,226.7,NA,"Adult",0,NA,NA,"En3"
"21917",21917,19,"fall_jun_2018","fall","jun",2018,"2018-06-12",165,"T","6407","M","150.779",NA,194.3,NA,"Adult",NA,NA,"2018-06-18","no dio endoparásitos, 18/06 se encunetra collar botado, depredado"
"21918",21918,19,"fall_jun_2018","fall","jun",2018,"2018-06-13",166,"T","6047","M",NA,216.2,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21919",21919,19,"fall_jun_2018","fall","jun",2018,"2018-06-13",166,"T","6403","M","150.870",NA,221.8,NA,"Adult",NA,NA,NA,"En2"
"21920",21920,19,"fall_jun_2018","fall","jun",2018,"2018-06-14",167,"T","6094","F","150.110",NA,176.3,NA,"Adult",0,NA,NA,"no dio fecas"
"21921",21921,19,"fall_jun_2018","fall","jun",2018,"2018-06-14",167,"T","6401","M",NA,181.7,NA,NA,"Adult",NA,NA,NA,"no dio fecas"
"21922",21922,19,"fall_jun_2018","fall","jun",2018,"2018-06-14",167,"T","6415","M",NA,156.6,NA,"new","Adult",NA,NA,NA,"no dio fecas"
"21923",21923,19,"fall_jun_2018","fall","jun",2018,"2018-06-15",168,"T","6215","F","150.851**",NA,175.7,NA,"Adult",1,NA,NA,NA
"21924",21924,19,"fall_jun_2018","fall","jun",2018,"2018-06-15",168,"T","6258","M","151.391",NA,212.8,NA,"Adult",NA,NA,NA,"collar bueno!"
"21925",21925,19,"fall_jun_2018","fall","jun",2018,"2018-06-15",168,"T","6116","M","151.651",NA,210.5,NA,"Adult",NA,NA,"2019-06-28","se revisa cuello"
"21926",21926,19,"fall_jun_2018","fall","jun",2018,"2018-06-15",168,"T","6002","F","150.711",NA,261,NA,"Adult",0,NA,NA,"En3"
"21927",21927,19,"fall_jun_2018","fall","jun",2018,"2018-06-15",168,"T","6409","F","151.470",NA,177,NA,"Adult",0,NA,NA,"En3, se repara collar"
"21928",21928,19,"fall_jun_2018","fall","jun",2018,"2018-06-15",168,"T","6416","M",NA,187.3,NA,"new","Adult",NA,NA,NA,"C, En1, Ec, SL"
"21929",21929,19,"fall_jun_2018","fall","jun",2018,"2018-06-15",168,"T","6048","F","151.910",NA,201.6,NA,"Adult",0,NA,"2019-06-19","C, En1, Ec, SL"
"21930",21930,19,"fall_jun_2018","fall","jun",2018,"2018-06-16",169,"T","4408","F","151.490",NA,224.6,NA,"Adult",0,NA,NA,NA
"21931",21931,19,"fall_jun_2018","fall","jun",2018,"2018-06-16",169,"T","4486","F",NA,239.7,NA,NA,"Adult",0,NA,NA,"no dio fecas"
"21932",21932,19,"fall_jun_2018","fall","jun",2018,"2018-06-18",171,"T","6411","M","150.931",NA,190.5,NA,"Adult",NA,NA,NA,NA
"21933",21933,19,"fall_jun_2018","fall","jun",2018,"2018-06-18",171,"T","6400","M","150.890",NA,197.3,NA,"Adult",NA,NA,NA,NA
"21934",21934,19,"fall_jun_2018","fall","jun",2018,"2018-06-18",171,"T","6157","M",NA,169.5,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21935",21935,19,"fall_jun_2018","fall","jun",2018,"2018-06-18",171,"T","6412","F",NA,189.3,NA,NA,"Adult",2,NA,NA,"C, En1, Ec, SL"
"21936",21936,19,"fall_jun_2018","fall","jun",2018,"2018-06-18",171,"T","6418","M",NA,176.9,NA,"new","Adult",NA,NA,NA,"C, En1, SL, no dio pulgas"
"21937",21937,19,"fall_jun_2018","fall","jun",2018,"2018-06-18",171,"T","6202","F","151.132",NA,197.9,NA,"Adult",0,NA,NA,"En3"
"21938",21938,19,"fall_jun_2018","fall","jun",2018,"2018-06-18",171,"T","6408","F",NA,147.3,NA,NA,"Adult",0,NA,NA,"no dio fecas"
"21939",21939,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","6157","M",NA,172.4,NA,NA,"Adult",NA,NA,NA,NA
"21940",21940,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","6173","M","150.050",NA,190.7,NA,"Adult",NA,NA,NA,NA
"21941",21941,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","6411","M","150.931",NA,193.8,NA,"Adult",NA,NA,NA,NA
"21942",21942,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","6400","M","150.890",NA,197.7,NA,"Adult",NA,NA,NA,NA
"21943",21943,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","6419","F",NA,189.4,NA,NA,"Adult",1,NA,NA,NA
"21944",21944,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","6155","M","150.580",NA,194.2,NA,"Adult",NA,NA,NA,NA
"21945",21945,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","6412","F",NA,185.9,NA,NA,"Adult",0,NA,NA,NA
"21946",21946,19,"fall_jun_2018","fall","jun",2018,"2018-06-19",172,"T","4313","F","151.571",NA,199.5,NA,"Adult",0,NA,NA,"C, En1, Ec, SL"
"21947",21947,19,"fall_jun_2018","fall","jun",2018,"2018-06-20",173,"T","6411","M","150.931",NA,191.2,NA,"Adult",NA,NA,NA,NA
"21948",21948,19,"fall_jun_2018","fall","jun",2018,"2018-06-20",173,"T","6173","M","150.050",NA,191,NA,"Adult",NA,NA,NA,NA
"21949",21949,19,"fall_jun_2018","fall","jun",2018,"2018-06-20",173,"T","6409","F","151.470",NA,183.2,NA,"Adult",0,NA,NA,NA
"21950",21950,19,"fall_jun_2018","fall","jun",2018,"2018-06-20",173,"T","6232","F","150.440",NA,186.7,NA,"Adult",2,NA,NA,"En2"
"21951",21951,19,"fall_jun_2018","fall","jun",2018,"2018-06-20",173,"T","6408","F",NA,153.3,NA,NA,"Adult",0,NA,NA,"C, En1, Ec, SL"
"21952",21952,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6127","M","150.671",NA,239.8,NA,"Adult",NA,NA,NA,"En2, se recupera collar (bueno) en primavera, VIVO!"
"21953",21953,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6123","F","N150.850**",NA,199.5,NA,"Adult",0,NA,NA,NA
"21954",21954,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","4313","F","151.571",NA,198,NA,"Adult",0,NA,NA,"En2"
"21955",21955,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6173","M","150.050",NA,195,NA,"Adult",NA,NA,NA,NA
"21956",21956,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6002","F","150.711",NA,257.6,NA,"Adult",2,NA,NA,NA
"21957",21957,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6155","M","150.580",NA,196.6,NA,"Adult",NA,NA,NA,NA
"21958",21958,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6351","F","151.590",NA,216.3,NA,"Adult",0,NA,NA,"En3"
"21959",21959,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6258","M","151.391",NA,223.6,NA,"Adult",NA,NA,NA,NA
"21960",21960,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6113","F",NA,193.5,NA,NA,"Adult",0,NA,NA,"En2"
"21961",21961,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6411","M","150.931",NA,191.6,NA,"Adult",NA,NA,NA,NA
"21962",21962,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6418","M",NA,185,NA,NA,"Adult",NA,NA,NA,"En2"
"21963",21963,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6409","F","151.470",NA,178.3,NA,"Adult",0,NA,NA,NA
"21964",21964,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6421","F",NA,223.4,NA,"new","Adult",2,NA,NA,"C, En1, Ec, SL"
"21965",21965,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6231","F",NA,197.4,NA,NA,"Adult",0,NA,NA,"no dio fecas"
"21966",21966,19,"fall_jun_2018","fall","jun",2018,"2018-06-21",174,"T","6422","M",NA,158.9,NA,"new","Adult",NA,NA,NA,"C, En1, Ec, SL"
"21967",21967,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","6341","F","N150.811**",NA,171.6,NA,"Adult",0,NA,NA,"se retira collar"
"21968",21968,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","6202","F","151.132",NA,203.5,NA,"Adult",0,NA,NA,"se retira collar"
"21969",21969,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","6411","M","150.931",NA,195.1,NA,"Adult",NA,NA,NA,"se retira collar"
"21970",21970,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","6056","F","150.250",NA,187.9,NA,"Adult",0,NA,"2018-07-02","En2, se retira collar"
"21971",21971,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","4623","M",NA,179.6,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21972",21972,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","6173","M","150.050",NA,192.1,NA,"Adult",NA,NA,NA,"se retira collar"
"21973",21973,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","4768","M",NA,215.9,NA,NA,"Adult",NA,NA,NA,"C, En1, Ec, SL"
"21974",21974,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","6412","F",NA,191.2,NA,NA,"Adult",0,NA,NA,"En2"
"21975",21975,19,"fall_jun_2018","fall","jun",2018,"2018-06-22",175,"T","6419","F",NA,189.5,NA,NA,"Adult",0,NA,NA,"En2"
"21976",21976,19,"fall_jun_2018","fall","jun",2018,"2018-06-23",176,"T","6173","M",NA,188.7,NA,NA,"Adult",NA,NA,NA,NA
