"","Phi","p","f","model","npar","AICc","DeltaAICc","weight","Deviance"
"845","~year2 + season2 * sex","~year2","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~year2)f(~year2 + season2 * sex)",39,17439.702738657,0,0.271112203147229,586.59356
"723","~year2 + season2 + sex","~time + sex","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~time + sex)f(~year2 + season2 * sex)",50,17439.7527996965,0.050061039524735,0.264410349137163,564.04023
"854","~year2 + season2 * sex","~year2 + sex","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~year2 + season2 * sex)",40,17440.9624357035,1.25969704649469,0.144414010257721,585.80485
"713","~year2 + season2 + sex","~time","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~time)f(~year2 + season2 * sex)",49,17441.8436504854,2.14091182845004,0.09295140732501,568.1921
"725","~year2 + season2 + sex","~time + sex","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~time + sex)f(~year2 * season2 + sex)",58,17442.5641417706,2.86140311362396,0.0648340684011466,550.31737
"770","~year2 + season2 + sex","~year2 * season2 + sex","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~year2 * season2 + sex)f(~year2 * season2 + sex)",58,17442.6781417706,2.97540311362536,0.0612418765045838,550.43139
"838","~year2 + season2 * sex","~time + sex","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~time + sex)f(~year2 * season2 + sex)",59,17443.6475952526,3.94485659560087,0.0377167567241083,549.32755
"877","~year2 + season2 * sex","~year2 * season2 + sex","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~year2 * season2 + sex)f(~year2 * season2 + sex)",59,17443.6545952526,3.95185659560229,0.0375849788214001,549.33451
"769","~year2 + season2 + sex","~year2 * season2 + sex","~year2 * season2","Phi(~year2 + season2 + sex)p(~year2 * season2 + sex)f(~year2 * season2)",57,17445.7019489051,5.99921024812284,0.013503212834676,555.52613
"732","~year2 + season2 + sex","~year2","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~year2)f(~year2 + season2 * sex)",38,17448.0872806169,8.38454195988743,0.00409702782051296,597.02626
"614","~year2 + season2","~time + sex","~year2 * season2 + sex","Phi(~year2 + season2)p(~time + sex)f(~year2 * season2 + sex)",57,17448.7909489051,9.08821024812278,0.00288183615519422,558.61492
"767","~year2 + season2 + sex","~year2 * season2 + sex","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~year2 * season2 + sex)f(~year2 + season2 * sex)",50,17448.8087996965,9.10606103952159,0.00285622907382906,573.09563
"747","~year2 + season2 + sex","~year2 + sex","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~year2 + sex)f(~year2 * season2 + sex)",47,17452.3301018799,12.6273632229422,0.000491079700020621,582.79713
"746","~year2 + season2 + sex","~year2 + sex","~year2 * season2","Phi(~year2 + season2 + sex)p(~year2 + sex)f(~year2 * season2)",46,17453.5397002122,13.8369615552001,0.000268219927860706,586.06423
"857","~year2 + season2 * sex","~year2 + sex","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~year2 * season2 + sex)",48,17454.2177515924,14.5150129353715,0.000191097081733257,582.62577
"766","~year2 + season2 + sex","~year2 * season2 + sex","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~year2 * season2 + sex)f(~year2 + season2 + sex)",49,17454.4756504854,14.7729118284515,0.000167977851382218,580.82429
"828","~year2 + season2 * sex","~time","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~time)f(~year2 + season2 * sex)",50,17454.7347996965,15.0320610395247,0.000147563343074049,579.02215
"864","~year2 + season2 * sex","~year2 * season2","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~year2 * season2)f(~year2 + season2 * sex)",50,17454.7347996965,15.0320610395247,0.000147563343074049,579.02212
"836","~year2 + season2 * sex","~time + sex","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~time + sex)f(~year2 + season2 * sex)",51,17454.8172003643,15.1144617073114,0.000141607223626718,577.042
"875","~year2 + season2 * sex","~year2 * season2 + sex","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~year2 * season2 + sex)f(~year2 + season2 * sex)",51,17454.8172003643,15.1144617073114,0.000141607223626718,577.04188
"613","~year2 + season2","~time + sex","~year2 * season2","Phi(~year2 + season2)p(~time + sex)f(~year2 * season2)",56,17455.5170155062,15.8142768492471,9.97981477278073e-05,567.4105
"874","~year2 + season2 * sex","~year2 * season2 + sex","~year2 + season2 + sex","Phi(~year2 + season2 * sex)p(~year2 * season2 + sex)f(~year2 + season2 + sex)",50,17455.5817996965,15.8790610395226,9.6617272363103e-05,579.86923
"630","~year2 + season2","~year2 + sex","~year2 * season2 + sex","Phi(~year2 + season2)p(~year2 + sex)f(~year2 * season2 + sex)",46,17455.6987002122,15.9959615551998,9.11318419216991e-05,588.22279
"651","~year2 + season2","~year2 * season2 + sex","~year2 + season2 * sex","Phi(~year2 + season2)p(~year2 * season2 + sex)f(~year2 + season2 * sex)",49,17455.7326504854,16.0299118284493,8.95979225335409e-05,582.08128
"722","~year2 + season2 + sex","~time + sex","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~time + sex)f(~year2 + season2 + sex)",49,17456.0556504854,16.3529118284496,7.6235873572605e-05,582.40386
"653","~year2 + season2","~year2 * season2 + sex","~year2 * season2","Phi(~year2 + season2)p(~year2 * season2 + sex)f(~year2 * season2)",56,17456.0960155062,16.393276849245,7.4712665051619e-05,567.98988
"627","~year2 + season2","~year2 + sex","~year2 + season2 * sex","Phi(~year2 + season2)p(~year2 + sex)f(~year2 + season2 * sex)",38,17456.8652806169,17.1625419598895,5.0856964154899e-05,605.80437
"844","~year2 + season2 * sex","~year2","~year2 + season2 + sex","Phi(~year2 + season2 * sex)p(~year2)f(~year2 + season2 + sex)",38,17457.5542806169,17.851541959888,3.60359506016667e-05,606.49299
"721","~year2 + season2 + sex","~time + sex","~year2 + season2","Phi(~year2 + season2 + sex)p(~time + sex)f(~year2 + season2)",48,17458.0267515924,18.324012935369,2.8453796042848e-05,586.43488
"629","~year2 + season2","~year2 + sex","~year2 * season2","Phi(~year2 + season2)p(~year2 + sex)f(~year2 * season2)",45,17458.9645454545,19.26180679756,1.78033145234729e-05,593.54468
"626","~year2 + season2","~year2 + sex","~year2 + season2 + sex","Phi(~year2 + season2)p(~year2 + sex)f(~year2 + season2 + sex)",37,17460.6220604595,20.9193218025066,7.77277424757564e-06,611.60725
"744","~year2 + season2 + sex","~year2 + sex","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~year2 + sex)f(~year2 + season2 * sex)",39,17460.810738657,21.1080000000002,7.07302355223226e-06,607.70167
"610","~year2 + season2","~time + sex","~year2 + season2 + sex","Phi(~year2 + season2)p(~time + sex)f(~year2 + season2 + sex)",48,17461.1837515924,21.4810129353718,5.86957119103827e-06,589.59213
"650","~year2 + season2","~year2 * season2 + sex","~year2 + season2 + sex","Phi(~year2 + season2)p(~year2 * season2 + sex)f(~year2 + season2 + sex)",48,17461.1837515924,21.4810129353718,5.86957119103827e-06,589.59184
"625","~year2 + season2","~year2 + sex","~year2 + season2","Phi(~year2 + season2)p(~year2 + sex)f(~year2 + season2)",36,17462.9560770626,23.2533384055714,2.41964018478627e-06,615.98559
"693","~year2 + season2 + sex","~season2 + sex","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~season2 + sex)f(~year2 * season2 + sex)",38,17463.2902806169,23.5875419598888,2.04729020595795e-06,612.22846
"712","~year2 + season2 + sex","~time","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~time)f(~year2 + season2 + sex)",48,17464.4167515924,24.714012935372,1.16565315763344e-06,592.82448
"783","~year2 + season2 * sex","~1","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~1)f(~year2 * season2 + sex)",37,17464.6820604595,24.9793218025043,1.02084135657612e-06,615.66661
"809","~year2 + season2 * sex","~season2 + sex","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~season2 + sex)f(~year2 * season2 + sex)",39,17465.354738657,25.6520000000019,7.29269484478839e-07,612.24608
"703","~year2 + season2 + sex","~sex","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~sex)f(~year2 + season2 * sex)",29,17465.5017285887,25.7989899316744,6.77594049162823e-07,632.81177
"756","~year2 + season2 + sex","~year2 * season2","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~year2 * season2)f(~year2 + season2 * sex)",49,17465.5356504854,25.8329118284491,6.66198325791614e-07,591.88361
"692","~year2 + season2 + sex","~season2 + sex","~year2 * season2","Phi(~year2 + season2 + sex)p(~season2 + sex)f(~year2 * season2)",37,17466.0190604595,26.3163218025074,5.23157426600385e-07,617.00427
"649","~year2 + season2","~year2 * season2 + sex","~year2 + season2","Phi(~year2 + season2)p(~year2 * season2 + sex)f(~year2 + season2)",47,17466.3791018799,26.6763632229413,4.36968764506268e-07,596.8456
"609","~year2 + season2","~time + sex","~year2 + season2","Phi(~year2 + season2)p(~time + sex)f(~year2 + season2)",47,17466.3871018799,26.6843632229429,4.35224380541661e-07,596.85359
"819","~year2 + season2 * sex","~sex","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~sex)f(~year2 + season2 * sex)",30,17466.8920859728,27.1893473158634,3.38109453159213e-07,632.16598
"690","~year2 + season2 + sex","~season2 + sex","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~season2 + sex)f(~year2 + season2 * sex)",30,17467.5200859729,27.817347315864,2.46995389133308e-07,632.79355
"808","~year2 + season2 * sex","~season2 + sex","~year2 * season2","Phi(~year2 + season2 * sex)p(~season2 + sex)f(~year2 * season2)",38,17468.0652806169,28.3625419598902,1.88062122478806e-07,617.00432
"806","~year2 + season2 * sex","~season2 + sex","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~season2 + sex)f(~year2 + season2 * sex)",31,17468.8766722993,29.1739336423489,1.2534582354929e-07,632.11286
"582","~year2 + season2","~season2 + sex","~year2 * season2 + sex","Phi(~year2 + season2)p(~season2 + sex)f(~year2 * season2 + sex)",37,17469.1980604595,29.4953218025075,1.06738554189775e-07,620.18279
"780","~year2 + season2 * sex","~1","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~1)f(~year2 + season2 * sex)",29,17469.5067285887,29.8039899316755,9.14734129377265e-08,636.81682
"843","~year2 + season2 * sex","~year2","~year2 + season2","Phi(~year2 + season2 * sex)p(~year2)f(~year2 + season2)",37,17469.8730604595,30.1703218025068,7.61635061194585e-08,620.85778
"639","~year2 + season2","~year2 * season2","~year2 + season2 * sex","Phi(~year2 + season2)p(~year2 * season2)f(~year2 + season2 * sex)",48,17470.5437515924,30.8410129353688,5.44638325928424e-08,598.95193
"793","~year2 + season2 * sex","~season2","~year2 + season2 * sex","Phi(~year2 + season2 * sex)p(~season2)f(~year2 + season2 * sex)",30,17471.4290859728,31.7263473158637,3.49832602664812e-08,636.70281
"731","~year2 + season2 + sex","~year2","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~year2)f(~year2 + season2 + sex)",37,17472.5570604595,32.8543218025043,1.99032378725249e-08,623.54191
"664","~year2 + season2 + sex","~1","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~1)f(~year2 + season2 * sex)",28,17472.6805990353,32.977860378287,1.87110290311432e-08,642.02581
"667","~year2 + season2 + sex","~1","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~1)f(~year2 * season2 + sex)",36,17473.3860770626,33.6833384055681,1.31493736212629e-08,626.41547
"742","~year2 + season2 + sex","~year2 + sex","~year2 + season2","Phi(~year2 + season2 + sex)p(~year2 + sex)f(~year2 + season2)",37,17473.6030604595,33.9003218025064,1.17974384294526e-08,624.58805
"620","~year2 + season2","~year2","~year2 + season2 * sex","Phi(~year2 + season2)p(~year2)f(~year2 + season2 * sex)",37,17474.0760604595,34.3733218025045,9.31273134354528e-09,625.06124
"706","~year2 + season2 + sex","~sex","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~sex)f(~year2 * season2 + sex)",37,17474.4280604595,34.7253218025071,7.80982397867379e-09,625.41272
"702","~year2 + season2 + sex","~sex","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~sex)f(~year2 + season2 + sex)",28,17474.7815990353,35.0788603782894,6.54442235333808e-09,644.12658
"705","~year2 + season2 + sex","~sex","~year2 * season2","Phi(~year2 + season2 + sex)p(~sex)f(~year2 * season2)",36,17475.2880770626,35.5853384055699,5.08031935170978e-09,628.31839
"853","~year2 + season2 * sex","~year2 + sex","~year2 + season2","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~year2 + season2)",38,17475.6532806169,35.95054195989,4.23241328517068e-09,624.59172
"818","~year2 + season2 * sex","~sex","~year2 + season2 + sex","Phi(~year2 + season2 * sex)p(~sex)f(~year2 + season2 + sex)",29,17475.8297285887,36.1269899316758,3.8750104557951e-09,643.13952
"822","~year2 + season2 * sex","~sex","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~sex)f(~year2 * season2 + sex)",38,17476.4872806169,36.7845419598889,2.7892488967784e-09,625.42604
"581","~year2 + season2","~season2 + sex","~year2 * season2","Phi(~year2 + season2)p(~season2 + sex)f(~year2 * season2)",36,17476.6150770626,36.9123384055711,2.61659570623905e-09,629.64495
"821","~year2 + season2 * sex","~sex","~year2 * season2","Phi(~year2 + season2 * sex)p(~sex)f(~year2 * season2)",37,17477.3280604595,37.6253218025049,1.83195266064136e-09,628.31291
"595","~year2 + season2","~sex","~year2 * season2 + sex","Phi(~year2 + season2)p(~sex)f(~year2 * season2 + sex)",36,17477.8300770626,38.1273384055712,1.42528832148857e-09,630.86042
"835","~year2 + season2 * sex","~time + sex","~year2 + season2","Phi(~year2 + season2 * sex)p(~time + sex)f(~year2 + season2)",49,17478.2066504854,38.5039118284512,1.18067630329683e-09,604.5553
"611","~year2 + season2","~time + sex","~year2 + season2 * sex","Phi(~year2 + season2)p(~time + sex)f(~year2 + season2 * sex)",49,17478.6856504854,38.9829118284506,9.29217367625649e-10,605.03369
"592","~year2 + season2","~sex","~year2 + season2 * sex","Phi(~year2 + season2)p(~sex)f(~year2 + season2 * sex)",28,17478.9335990353,39.2308603782876,8.20873007112019e-10,648.27938
"591","~year2 + season2","~sex","~year2 + season2 + sex","Phi(~year2 + season2)p(~sex)f(~year2 + season2 + sex)",27,17480.0426962025,40.3399575455442,4.71453197011177e-10,651.42213
"862","~year2 + season2 * sex","~year2 * season2","~year2 + season2","Phi(~year2 + season2 * sex)p(~year2 * season2)f(~year2 + season2)",48,17480.6217515924,40.9190129353701,3.5293790615128e-10,609.02968
"715","~year2 + season2 + sex","~time","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~time)f(~year2 * season2 + sex)",57,17480.7089489051,41.0062102481243,3.37880905171587e-10,590.53276
"758","~year2 + season2 + sex","~year2 * season2","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~year2 * season2)f(~year2 * season2 + sex)",57,17480.7089489051,41.0062102481243,3.37880905171587e-10,590.53311
"730","~year2 + season2 + sex","~year2","~year2 + season2","Phi(~year2 + season2 + sex)p(~year2)f(~year2 + season2)",36,17480.7890770626,41.0863384055701,3.24611604016598e-10,633.81889
"579","~year2 + season2","~season2 + sex","~year2 + season2 * sex","Phi(~year2 + season2)p(~season2 + sex)f(~year2 + season2 * sex)",29,17480.9677285887,41.2649899316748,2.96872763134003e-10,648.27761
"827","~year2 + season2 * sex","~time","~year2 + season2","Phi(~year2 + season2 * sex)p(~time)f(~year2 + season2)",48,17481.4057515924,41.7030129353698,2.38481595159111e-10,609.81443
"689","~year2 + season2 + sex","~season2 + sex","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~season2 + sex)f(~year2 + season2 + sex)",29,17482.6037285887,42.900989931677,1.31013928247968e-10,649.91404
"867","~year2 + season2 * sex","~year2 * season2","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~year2 * season2)f(~year2 * season2 + sex)",58,17482.6271417706,42.9244031136222,1.29489144203357e-10,590.37963
"850","~year2 + season2 * sex","~year2 + sex","~season2 * sex","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~season2 * sex)",30,17482.9950859729,43.2923473158662,1.07729660764387e-10,648.26917
"556","~year2 + season2","~1","~year2 * season2 + sex","Phi(~year2 + season2)p(~1)f(~year2 * season2 + sex)",35,17484.0803293051,44.3775906481496,6.26149008054323e-11,639.15349
"779","~year2 + season2 * sex","~1","~year2 + season2 + sex","Phi(~year2 + season2 * sex)p(~1)f(~year2 + season2 + sex)",28,17484.1915990353,44.4888603782892,5.92264609034395e-11,653.53685
"805","~year2 + season2 * sex","~season2 + sex","~year2 + season2 + sex","Phi(~year2 + season2 * sex)p(~season2 + sex)f(~year2 + season2 + sex)",30,17484.6370859729,44.934347315866,4.74001288929737e-11,649.91061
"866","~year2 + season2 * sex","~year2 * season2","~year2 * season2","Phi(~year2 + season2 * sex)p(~year2 * season2)f(~year2 * season2)",57,17484.8709489051,45.1682102481245,4.21693427464821e-11,594.69484
"830","~year2 + season2 * sex","~time","~year2 * season2","Phi(~year2 + season2 * sex)p(~time)f(~year2 * season2)",57,17484.8719489051,45.1692102481247,4.2148263345394e-11,594.6962
"619","~year2 + season2","~year2","~year2 + season2 + sex","Phi(~year2 + season2)p(~year2)f(~year2 + season2 + sex)",36,17485.0510770626,45.3483384055689,3.85374078914256e-11,638.08122
"602","~year2 + season2","~time","~year2 + season2 * sex","Phi(~year2 + season2)p(~time)f(~year2 + season2 * sex)",48,17485.0627515924,45.360012935369,3.8313110112665e-11,613.47061
"688","~year2 + season2 + sex","~season2 + sex","~year2 + season2","Phi(~year2 + season2 + sex)p(~season2 + sex)f(~year2 + season2)",28,17485.3875990353,45.6848603782892,3.25692443019963e-11,654.73337
"594","~year2 + season2","~sex","~year2 * season2","Phi(~year2 + season2)p(~sex)f(~year2 * season2)",35,17485.7613293051,46.0585906481501,2.70179992237417e-11,640.83491
"604","~year2 + season2","~time","~year2 * season2 + sex","Phi(~year2 + season2)p(~time)f(~year2 * season2 + sex)",56,17485.9650155062,46.2622768492474,2.44018800672598e-11,597.85865
"735","~year2 + season2 + sex","~year2","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~year2)f(~year2 * season2 + sex)",46,17486.6427002122,46.9399615551993,1.73886523259289e-11,619.16736
"841","~year2 + season2 * sex","~year2","~season2 * sex","Phi(~year2 + season2 * sex)p(~year2)f(~season2 * sex)",29,17487.4047285887,47.7019899316765,1.187937425077e-11,654.71527
"804","~year2 + season2 * sex","~season2 + sex","~year2 + season2","Phi(~year2 + season2 * sex)p(~season2 + sex)f(~year2 + season2)",29,17487.4237285887,47.7209899316767,1.17670545586602e-11,654.73386
"590","~year2 + season2","~sex","~year2 + season2","Phi(~year2 + season2)p(~sex)f(~year2 + season2)",26,17487.6940189816,47.991280324637,1.02795701358392e-11,661.10572
"578","~year2 + season2","~season2 + sex","~year2 + season2 + sex","Phi(~year2 + season2)p(~season2 + sex)f(~year2 + season2 + sex)",28,17488.6545990353,48.951860378289,6.358982731915e-12,658.00041
"847","~year2 + season2 * sex","~year2","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~year2)f(~year2 * season2 + sex)",47,17488.6981018799,48.9953632229444,6.22215926000013e-12,619.16501
"755","~year2 + season2 + sex","~year2 * season2","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~year2 * season2)f(~year2 + season2 + sex)",48,17489.2647515924,49.5620129353701,4.68699727809939e-12,617.67339
"734","~year2 + season2 + sex","~year2","~year2 * season2","Phi(~year2 + season2 + sex)p(~year2)f(~year2 * season2)",45,17489.3395454545,49.63680679756,4.51495494161954e-12,623.91973
"792","~year2 + season2 * sex","~season2","~year2 + season2 + sex","Phi(~year2 + season2 * sex)p(~season2)f(~year2 + season2 + sex)",29,17489.7567285887,50.0539899316755,3.66490949289823e-12,657.06685
"555","~year2 + season2","~1","~year2 * season2","Phi(~year2 + season2)p(~1)f(~year2 * season2)",34,17491.0788160677,51.3760774106668,1.89223732830813e-12,648.19511
"863","~year2 + season2 * sex","~year2 * season2","~year2 + season2 + sex","Phi(~year2 + season2 * sex)p(~year2 * season2)f(~year2 + season2 + sex)",49,17491.1816504854,51.4789118284498,1.79740272382583e-12,617.5296
"677","~year2 + season2 + sex","~season2","~year2 + season2 * sex","Phi(~year2 + season2 + sex)p(~season2)f(~year2 + season2 * sex)",29,17491.3867285887,51.6839899316765,1.62223307277588e-12,658.69709
"618","~year2 + season2","~year2","~year2 + season2","Phi(~year2 + season2)p(~year2)f(~year2 + season2)",35,17491.8023293051,52.0995906481512,1.31785218896834e-12,646.8758
"711","~year2 + season2 + sex","~time","~year2 + season2","Phi(~year2 + season2 + sex)p(~time)f(~year2 + season2)",47,17492.3521018799,52.6493632229431,1.00111761849047e-12,622.81905
"754","~year2 + season2 + sex","~year2 * season2","~year2 + season2","Phi(~year2 + season2 + sex)p(~year2 * season2)f(~year2 + season2)",47,17492.3551018799,52.6523632229437,9.99617067756836e-13,622.82171
"680","~year2 + season2 + sex","~season2","~year2 * season2 + sex","Phi(~year2 + season2 + sex)p(~season2)f(~year2 * season2 + sex)",37,17492.7880604595,53.085321802504,8.0504081952827e-13,643.77254
"641","~year2 + season2","~year2 * season2","~year2 * season2","Phi(~year2 + season2)p(~year2 * season2)f(~year2 * season2)",55,17493.6823404255,53.9796017685476,5.14786885574125e-13,607.64495
"663","~year2 + season2 + sex","~1","~year2 + season2 + sex","Phi(~year2 + season2 + sex)p(~1)f(~year2 + season2 + sex)",27,17493.9056962025,54.2029575455454,4.60390532087894e-13,665.28515
"778","~year2 + season2 * sex","~1","~year2 + season2","Phi(~year2 + season2 * sex)p(~1)f(~year2 + season2)",27,17494.6636962025,54.9609575455434,3.15158318854178e-13,666.04333
"796","~year2 + season2 * sex","~season2","~year2 * season2 + sex","Phi(~year2 + season2 * sex)p(~season2)f(~year2 * season2 + sex)",38,17494.8332806169,55.1305419598903,2.89536944848675e-13,643.77202
"679","~year2 + season2 + sex","~season2","~year2 * season2","Phi(~year2 + season2 + sex)p(~season2)f(~year2 * season2)",36,17495.3910770626,55.6883384055691,2.19068547273129e-13,648.42068
"601","~year2 + season2","~time","~year2 + season2 + sex","Phi(~year2 + season2)p(~time)f(~year2 + season2 + sex)",47,17495.7291018799,56.0263632229435,1.85003042964869e-13,626.19555
"638","~year2 + season2","~year2 * season2","~year2 + season2 + sex","Phi(~year2 + season2)p(~year2 * season2)f(~year2 + season2 + sex)",47,17495.7361018799,56.0333632229413,1.84356664137489e-13,626.20272
"577","~year2 + season2","~season2 + sex","~year2 + season2","Phi(~year2 + season2)p(~season2 + sex)f(~year2 + season2)",27,17495.9116962025,56.2089575455429,1.68860868425693e-13,667.29062
"701","~year2 + season2 + sex","~sex","~year2 + season2","Phi(~year2 + season2 + sex)p(~sex)f(~year2 + season2)",27,17496.1166962025,56.4139575455447,1.52410130189201e-13,667.49602
"751","~year2 + season2 + sex","~year2 * season2","~season2 * sex","Phi(~year2 + season2 + sex)p(~year2 * season2)f(~season2 * sex)",39,17496.329738657,56.6270000000004,1.37009995753829e-13,643.22103
"553","~year2 + season2","~1","~year2 + season2 * sex","Phi(~year2 + season2)p(~1)f(~year2 + season2 * sex)",27,17496.8076962025,57.1049575455436,1.07885999786838e-13,668.18699
"762","~year2 + season2 + sex","~year2 * season2 + sex","~season2 * sex","Phi(~year2 + season2 + sex)p(~year2 * season2 + sex)f(~season2 * sex)",40,17497.6334357035,57.9306970464932,7.13933952543933e-14,642.47589
"332","~season2 * sex","~time","~year2 + season2 * sex","Phi(~season2 * sex)p(~time)f(~year2 + season2 * sex)",40,17497.9874357035,58.2846970464925,5.98119432926097e-14,642.83044
"817","~year2 + season2 * sex","~sex","~year2 + season2","Phi(~year2 + season2 * sex)p(~sex)f(~year2 + season2)",28,17498.1455990353,58.4428603782872,5.52641101835771e-14,667.49134
"569","~year2 + season2","~season2","~year2 * season2 + sex","Phi(~year2 + season2)p(~season2)f(~year2 * season2 + sex)",36,17498.4970770626,58.7943384055689,4.63575737488013e-14,651.52648
"566","~year2 + season2","~season2","~year2 + season2 * sex","Phi(~year2 + season2)p(~season2)f(~year2 + season2 * sex)",28,17498.7755990353,59.0728603782882,4.03311327583333e-14,668.12112
"662","~year2 + season2 + sex","~1","~year2 + season2","Phi(~year2 + season2 + sex)p(~1)f(~year2 + season2)",26,17500.9580189816,61.2552803246363,1.35435947387648e-14,674.37017
"241","~season2 + sex","~time + sex","~year2 + season2 * sex","Phi(~season2 + sex)p(~time + sex)f(~year2 + season2 * sex)",40,17501.4494357035,61.746697046492,1.05931266508045e-14,646.29243
"274","~season2 + sex","~year2 * season2 + sex","~year2 + season2 * sex","Phi(~season2 + sex)p(~year2 * season2 + sex)f(~year2 + season2 * sex)",40,17501.4834357035,61.7806970464953,1.0414565567259e-14,646.32633
"600","~year2 + season2","~time","~year2 + season2","Phi(~year2 + season2)p(~time)f(~year2 + season2)",46,17502.7377002122,63.0349615552004,5.56264162183445e-15,635.2615
"637","~year2 + season2","~year2 * season2","~year2 + season2","Phi(~year2 + season2)p(~year2 * season2)f(~year2 + season2)",46,17502.7387002122,63.0359615552006,5.55986099623729e-15,635.26331
"266","~season2 + sex","~year2 * season2","~year2 + season2 * sex","Phi(~season2 + sex)p(~year2 * season2)f(~year2 + season2 * sex)",39,17503.272738657,63.5700000000033,4.25695401624439e-15,650.16424
"552","~year2 + season2","~1","~year2 + season2 + sex","Phi(~year2 + season2)p(~1)f(~year2 + season2 + sex)",26,17504.9930189816,65.2902803246361,1.8011290577312e-15,678.40518
"568","~year2 + season2","~season2","~year2 * season2","Phi(~year2 + season2)p(~season2)f(~year2 * season2)",35,17505.7373293051,66.0345906481489,1.24142332091326e-15,660.8113
"666","~year2 + season2 + sex","~1","~year2 * season2","Phi(~year2 + season2 + sex)p(~1)f(~year2 * season2)",35,17506.0623293051,66.3595906481496,1.05522979755693e-15,661.1357
"870","~year2 + season2 * sex","~year2 * season2 + sex","~season2 + sex","Phi(~year2 + season2 * sex)p(~year2 * season2 + sex)f(~season2 + sex)",40,17506.2664357035,66.5636970464948,0,651.10847
"645","~year2 + season2","~year2 * season2 + sex","~season2 + sex","Phi(~year2 + season2)p(~year2 * season2 + sex)f(~season2 + sex)",38,17507.1042806169,67.4015419598873,0,656.04307
"343","~season2 * sex","~year2","~year2 + season2 * sex","Phi(~season2 * sex)p(~year2)f(~year2 + season2 * sex)",29,17507.4147285887,67.7119899316749,0,674.72501
"349","~season2 * sex","~year2 + sex","~year2 + season2 * sex","Phi(~season2 * sex)p(~year2 + sex)f(~year2 + season2 * sex)",30,17507.7430859729,68.0403473158658,0,673.01712
"782","~year2 + season2 * sex","~1","~year2 * season2","Phi(~year2 + season2 * sex)p(~1)f(~year2 * season2)",36,17508.0940770626,68.3913384055704,0,661.12384
"255","~season2 + sex","~year2 + sex","~year2 + season2 * sex","Phi(~season2 + sex)p(~year2 + sex)f(~year2 + season2 * sex)",29,17510.5977285887,70.8949899316758,0,677.90766
"338","~season2 * sex","~time + sex","~year2 + season2 * sex","Phi(~season2 * sex)p(~time + sex)f(~year2 + season2 * sex)",41,17511.4553728814,71.7526342243691,0,654.24783
"364","~season2 * sex","~year2 * season2 + sex","~year2 + season2 * sex","Phi(~season2 * sex)p(~year2 * season2 + sex)f(~year2 + season2 * sex)",41,17511.4553728814,71.7526342243691,0,654.24781
"551","~year2 + season2","~1","~year2 + season2","Phi(~year2 + season2)p(~1)f(~year2 + season2)",25,17511.8385662651,72.1358276080755,0,687.28224
